Date,Product,Sales,Orders,Inventory,UnrealizedDemand,DeliveryTime,DeliveryPrice,StoragePrice,SalePrice
2023-10-05,Product_3,30,0,142,0,0,0.0,0.51,70
2023-10-05,Product_9,29,0,28,27,0,0.0,0.63,81
2023-10-05,Product_8,27,0,11,0,0,0.0,0.2,31
2023-10-05,Product_3,,0,142,0,0,0.0,0.51,70
2023-10-05,Product_7,29,0,89,0,0,0.0,0.43,32
2023-10-06,Product_3,30,170,112,0,4,7.62,0.51,70
2023-10-06,Product_5,29,0,113,8,0,0.0,0.77,81
2023-10-06,Product_6,27,0,154,0,0,0.0,0.95,94
2023-10-06,Product_1,27,0,128,0,0,0.0,0.29,20
2023-10-06,Product_8,30,200,91,0,3,4.34,0.2,31
2023-10-06,Product_8,,200,91,0,3,4.34,0.2,31
2023-10-06,Product_3,,170,112,0,4,7.62,0.51,70
2023-10-06,Product_4,29,0,155,0,0,0.0,0.42,48
2023-10-06,Product_5,,0,113,8,0,0.0,0.77,81
2023-10-06,Product_7,26,0,133,0,0,0.0,0.43,32
2023-10-06,Product_2,26,90,138,0,2,2.97,0.27,88
2023-10-06,Product_9,28,0,0,4,0,0.0,0.63,81
2023-10-06,Product_6,,0,154,0,0,0.0,0.95,94
2023-10-07,Product_2,31,0,107,0,0,0.0,0.27,88
2023-10-07,Product_8,37,0,54,0,0,0.0,0.2,31
2023-10-07,Product_9,0,0,0,35,0,0.0,0.63,81
2023-10-07,Product_3,,0,77,0,0,0.0,0.51,70
2023-10-07,Product_1,35,170,93,0,2,4.45,0.29,20
2023-10-07,Product_6,30,160,124,0,4,7.25,0.95,94
2023-10-07,Product_7,34,200,99,0,2,4.93,0.43,32
2023-10-07,Product_3,35,0,77,0,0,0.0,0.51,70
2023-10-07,Product_5,,180,81,8,3,8.29,0.77,81
2023-10-07,Product_4,30,80,125,0,2,9.57,0.42,48
2023-10-07,Product_6,,160,124,0,4,7.25,0.95,94
2023-10-07,Product_4,,80,125,0,2,9.57,0.42,48
2023-10-07,Product_7,,200,99,0,2,4.93,0.43,32
2023-10-07,Product_5,32,180,81,8,3,8.29,0.77,81
2023-10-08,Product_4,29,0,96,0,0,0.0,0.42,48
2023-10-08,Product_2,29,0,168,0,0,0.0,0.27,88
2023-10-08,Product_1,36,0,57,0,0,0.0,0.29,20
2023-10-08,Product_9,30,0,130,35,0,0.0,0.63,81
2023-10-08,Product_2,,0,168,0,0,0.0,0.27,88
2023-10-08,Product_8,33,0,21,0,0,0.0,0.2,31
2023-10-08,Product_5,34,0,47,8,0,0.0,0.77,81
2023-10-08,Product_3,29,0,48,0,0,0.0,0.51,70
2023-10-08,Product_4,,0,96,0,0,0.0,0.42,48
2023-10-08,Product_7,31,0,68,0,0,0.0,0.43,32
2023-10-08,Product_6,35,0,89,0,0,0.0,0.95,94
2023-10-09,Product_7,,0,244,0,0,0.0,0.43,32
2023-10-09,Product_9,29,150,101,35,5,6.0,0.63,81
2023-10-09,Product_1,,0,201,0,0,0.0,0.29,20
2023-10-09,Product_2,27,120,141,0,2,2.97,0.27,88
2023-10-09,Product_4,29,0,147,0,0,0.0,0.42,48
2023-10-09,Product_5,30,0,17,8,0,0.0,0.77,81
2023-10-09,Product_7,24,0,244,0,0,0.0,0.43,32
2023-10-09,Product_1,26,0,201,0,0,0.0,0.29,20
2023-10-09,Product_3,32,0,16,0,0,0.0,0.51,70
2023-10-09,Product_6,32,0,57,0,0,0.0,0.95,94
2023-10-09,Product_8,32,0,189,0,0,0.0,0.2,31
2023-10-09,Product_4,,0,147,0,0,0.0,0.42,48
2023-10-10,Product_8,32,0,157,0,0,0.0,0.2,31
2023-10-10,Product_7,29,0,215,0,0,0.0,0.43,32
2023-10-10,Product_9,,0,74,35,0,0.0,0.63,81
2023-10-10,Product_1,27,0,174,0,0,0.0,0.29,20
2023-10-10,Product_8,,0,157,0,0,0.0,0.2,31
2023-10-10,Product_2,,0,109,0,0,0.0,0.27,88
2023-10-10,Product_5,32,0,165,8,0,0.0,0.77,81
2023-10-10,Product_6,26,0,31,0,0,0.0,0.95,94
2023-10-10,Product_9,27,0,74,35,0,0.0,0.63,81
2023-10-10,Product_3,27,0,159,0,0,0.0,0.51,70
2023-10-10,Product_2,32,0,109,0,0,0.0,0.27,88
2023-10-10,Product_4,29,90,118,0,2,9.57,0.42,48
2023-10-11,Product_6,,0,162,0,0,0.0,0.95,94
2023-10-11,Product_5,29,0,136,8,0,0.0,0.77,81
2023-10-11,Product_8,27,0,130,0,0,0.0,0.2,31
2023-10-11,Product_3,,90,133,0,4,7.62,0.51,70
2023-10-11,Product_3,26,90,133,0,4,7.62,0.51,70
2023-10-11,Product_9,,0,45,35,0,0.0,0.63,81
2023-10-11,Product_5,,0,136,8,0,0.0,0.77,81
2023-10-11,Product_2,26,0,203,0,0,0.0,0.27,88
2023-10-11,Product_7,30,0,185,0,0,0.0,0.43,32
2023-10-11,Product_4,32,0,86,0,0,0.0,0.42,48
2023-10-11,Product_9,29,0,45,35,0,0.0,0.63,81
2023-10-11,Product_6,29,0,162,0,0,0.0,0.95,94
2023-10-11,Product_1,26,0,148,0,0,0.0,0.29,20
2023-10-12,Product_9,27,0,18,35,0,0.0,0.63,81
2023-10-12,Product_8,32,100,98,0,3,4.34,0.2,31
2023-10-12,Product_2,29,0,174,0,0,0.0,0.27,88
2023-10-12,Product_6,27,0,135,0,0,0.0,0.95,94
2023-10-12,Product_7,,0,161,0,0,0.0,0.43,32
2023-10-12,Product_1,30,0,118,0,0,0.0,0.29,20
2023-10-12,Product_4,26,0,150,0,0,0.0,0.42,48
2023-10-12,Product_3,27,0,106,0,0,0.0,0.51,70
2023-10-12,Product_7,24,0,161,0,0,0.0,0.43,32
2023-10-12,Product_5,27,0,109,8,0,0.0,0.77,81
2023-10-13,Product_5,24,140,85,8,3,8.29,0.77,81
2023-10-13,Product_7,,0,132,0,0,0.0,0.43,32
2023-10-13,Product_4,29,70,121,0,2,9.57,0.42,48
2023-10-13,Product_2,,140,145,0,2,2.97,0.27,88
2023-10-13,Product_6,32,140,103,0,4,7.25,0.95,94
2023-10-13,Product_7,29,0,132,0,0,0.0,0.43,32
2023-10-13,Product_4,,70,121,0,2,9.57,0.42,48
2023-10-13,Product_3,27,0,79,0,0,0.0,0.51,70
2023-10-13,Product_9,18,0,0,11,0,0.0,0.63,81
2023-10-13,Product_1,27,190,91,0,2,4.45,0.29,20
2023-10-13,Product_2,29,140,145,0,2,2.97,0.27,88
2023-10-13,Product_8,,0,72,0,0,0.0,0.2,31
2023-10-13,Product_8,26,0,72,0,0,0.0,0.2,31
2023-10-14,Product_7,35,80,97,0,2,4.93,0.43,32
2023-10-14,Product_1,32,0,59,0,0,0.0,0.29,20
2023-10-14,Product_2,29,0,116,0,0,0.0,0.27,88
2023-10-14,Product_6,29,0,74,0,0,0.0,0.95,94
2023-10-14,Product_4,,0,90,0,0,0.0,0.42,48
2023-10-14,Product_8,33,0,39,0,0,0.0,0.2,31
2023-10-14,Product_4,31,0,90,0,0,0.0,0.42,48
2023-10-14,Product_3,30,0,49,0,0,0.0,0.51,70
2023-10-14,Product_9,29,0,121,11,0,0.0,0.63,81
2023-10-14,Product_5,31,0,54,8,0,0.0,0.77,81
2023-10-15,Product_2,31,0,225,0,0,0.0,0.27,88
2023-10-15,Product_9,31,120,90,11,5,6.0,0.63,81
2023-10-15,Product_5,35,0,19,8,0,0.0,0.77,81
2023-10-15,Product_3,30,80,109,0,4,7.62,0.51,70
2023-10-15,Product_1,31,0,218,0,0,0.0,0.29,20
2023-10-15,Product_4,30,0,130,0,0,0.0,0.42,48
2023-10-15,Product_6,,0,42,0,0,0.0,0.95,94
2023-10-15,Product_4,,0,130,0,0,0.0,0.42,48
2023-10-15,Product_8,37,190,102,0,3,4.34,0.2,31
2023-10-15,Product_7,26,0,71,0,0,0.0,0.43,32
2023-10-15,Product_6,32,0,42,0,0,0.0,0.95,94
2023-10-16,Product_7,27,150,124,0,2,4.93,0.43,32
2023-10-16,Product_2,32,0,193,0,0,0.0,0.27,88
2023-10-16,Product_9,24,0,66,11,0,0.0,0.63,81
2023-10-16,Product_8,32,0,70,0,0,0.0,0.2,31
2023-10-16,Product_6,,0,15,0,0,0.0,0.95,94
2023-10-16,Product_3,30,0,79,0,0,0.0,0.51,70
2023-10-16,Product_7,,150,124,0,2,4.93,0.43,32
2023-10-16,Product_5,30,0,129,8,0,0.0,0.77,81
2023-10-16,Product_4,27,90,103,0,2,9.57,0.42,48
2023-10-16,Product_1,29,0,189,0,0,0.0,0.29,20
2023-10-16,Product_1,,0,189,0,0,0.0,0.29,20
2023-10-16,Product_6,27,0,15,0,0,0.0,0.95,94
2023-10-17,Product_3,29,0,50,0,0,0.0,0.51,70
2023-10-17,Product_5,26,0,103,8,0,0.0,0.77,81
2023-10-17,Product_1,,0,162,0,0,0.0,0.29,20
2023-10-17,Product_8,,0,40,0,0,0.0,0.2,31
2023-10-17,Product_3,,0,50,0,0,0.0,0.51,70
2023-10-17,Product_1,27,0,162,0,0,0.0,0.29,20
2023-10-17,Product_9,30,0,36,11,0,0.0,0.63,81
2023-10-17,Product_7,24,0,100,0,0,0.0,0.43,32
2023-10-17,Product_6,26,120,129,0,4,7.25,0.95,94
2023-10-17,Product_8,30,0,40,0,0,0.0,0.2,31
2023-10-17,Product_4,32,0,71,0,0,0.0,0.42,48
2023-10-17,Product_2,26,0,167,0,0,0.0,0.27,88
2023-10-18,Product_7,29,0,221,0,0,0.0,0.43,32
2023-10-18,Product_1,24,0,138,0,0,0.0,0.29,20
2023-10-18,Product_5,26,200,77,8,3,8.29,0.77,81
2023-10-18,Product_9,26,0,10,11,0,0.0,0.63,81
2023-10-18,Product_6,32,0,97,0,0,0.0,0.95,94
2023-10-18,Product_4,24,0,137,0,0,0.0,0.42,48
2023-10-18,Product_8,27,0,203,0,0,0.0,0.2,31
2023-10-18,Product_3,26,0,24,0,0,0.0,0.51,70
2023-10-18,Product_2,24,190,143,0,2,2.97,0.27,88
2023-10-19,Product_2,27,0,116,0,0,0.0,0.27,88
2023-10-19,Product_4,32,140,105,0,2,9.57,0.42,48
2023-10-19,Product_3,26,130,78,0,4,7.62,0.51,70
2023-10-19,Product_9,10,0,0,17,0,0.0,0.63,81
2023-10-19,Product_8,26,0,177,0,0,0.0,0.2,31
2023-10-19,Product_3,,130,78,0,4,7.62,0.51,70
2023-10-19,Product_1,27,0,111,0,0,0.0,0.29,20
2023-10-19,Product_7,30,0,191,0,0,0.0,0.43,32
2023-10-19,Product_6,30,0,67,0,0,0.0,0.95,94
2023-10-19,Product_5,30,0,47,8,0,0.0,0.77,81
2023-10-20,Product_8,30,0,147,0,0,0.0,0.2,31
2023-10-20,Product_4,24,0,81,0,0,0.0,0.42,48
2023-10-20,Product_2,26,0,280,0,0,0.0,0.27,88
2023-10-20,Product_6,32,0,35,0,0,0.0,0.95,94
2023-10-20,Product_5,32,0,15,8,0,0.0,0.77,81
2023-10-20,Product_7,32,0,159,0,0,0.0,0.43,32
2023-10-20,Product_1,32,70,79,0,2,4.45,0.29,20
2023-10-20,Product_9,29,150,91,17,5,6.0,0.63,81
2023-10-20,Product_3,32,0,46,0,0,0.0,0.51,70
2023-10-21,Product_4,31,0,190,0,0,0.0,0.42,48
2023-10-21,Product_6,,130,127,0,4,7.25,0.95,94
2023-10-21,Product_8,35,0,112,0,0,0.0,0.2,31
2023-10-21,Product_3,35,0,11,0,0,0.0,0.51,70
2023-10-21,Product_2,30,0,250,0,0,0.0,0.27,88
2023-10-21,Product_9,35,0,56,17,0,0.0,0.63,81
2023-10-21,Product_6,28,130,127,0,4,7.25,0.95,94
2023-10-21,Product_5,31,0,184,8,0,0.0,0.77,81
2023-10-21,Product_7,35,140,124,0,2,4.93,0.43,32
2023-10-21,Product_5,,0,184,8,0,0.0,0.77,81
2023-10-21,Product_1,32,0,47,0,0,0.0,0.29,20
2023-10-22,Product_2,32,0,218,0,0,0.0,0.27,88
2023-10-22,Product_9,,0,29,17,0,0.0,0.63,81
2023-10-22,Product_4,32,0,158,0,0,0.0,0.42,48
2023-10-22,Product_9,27,0,29,17,0,0.0,0.63,81
2023-10-22,Product_8,37,130,75,0,3,4.34,0.2,31
2023-10-22,Product_1,29,200,88,0,2,4.45,0.29,20
2023-10-22,Product_3,11,0,0,15,0,0.0,0.51,70
2023-10-22,Product_7,36,0,88,0,0,0.0,0.43,32
2023-10-22,Product_5,35,0,149,8,0,0.0,0.77,81
2023-10-22,Product_6,34,0,93,0,0,0.0,0.95,94
2023-10-23,Product_9,26,0,3,17,0,0.0,0.63,81
2023-10-23,Product_7,30,0,198,0,0,0.0,0.43,32
2023-10-23,Product_5,30,0,119,8,0,0.0,0.77,81
2023-10-23,Product_8,29,0,46,0,0,0.0,0.2,31
2023-10-23,Product_3,26,130,104,15,4,7.62,0.51,70
2023-10-23,Product_1,30,0,58,0,0,0.0,0.29,20
2023-10-23,Product_2,29,0,189,0,0,0.0,0.27,88
2023-10-23,Product_6,29,0,64,0,0,0.0,0.95,94
2023-10-23,Product_4,32,70,126,0,2,9.57,0.42,48
2023-10-24,Product_3,24,0,80,15,0,0.0,0.51,70
2023-10-24,Product_9,3,0,0,27,0,0.0,0.63,81
2023-10-24,Product_2,27,0,162,0,0,0.0,0.27,88
2023-10-24,Product_6,27,0,37,0,0,0.0,0.95,94
2023-10-24,Product_8,29,0,17,0,0,0.0,0.2,31
2023-10-24,Product_4,27,0,99,0,0,0.0,0.42,48
2023-10-24,Product_1,29,0,229,0,0,0.0,0.29,20
2023-10-24,Product_7,32,0,166,0,0,0.0,0.43,32
2023-10-24,Product_5,26,130,93,8,3,8.29,0.77,81
2023-10-25,Product_4,30,0,139,0,0,0.0,0.42,48
2023-10-25,Product_7,,0,134,0,0,0.0,0.43,32
2023-10-25,Product_1,27,0,202,0,0,0.0,0.29,20
2023-10-25,Product_7,32,0,134,0,0,0.0,0.43,32
2023-10-25,Product_5,30,0,63,8,0,0.0,0.77,81
2023-10-25,Product_2,29,70,133,0,2,2.97,0.27,88
2023-10-25,Product_4,,0,139,0,0,0.0,0.42,48
2023-10-25,Product_8,27,0,120,0,0,0.0,0.2,31
2023-10-25,Product_6,27,0,140,0,0,0.0,0.95,94
2023-10-25,Product_9,29,0,121,27,0,0.0,0.63,81
2023-10-25,Product_3,29,0,51,15,0,0.0,0.51,70
2023-10-26,Product_8,26,90,94,0,3,4.34,0.2,31
2023-10-26,Product_2,27,0,106,0,0,0.0,0.27,88
2023-10-26,Product_1,30,0,172,0,0,0.0,0.29,20
2023-10-26,Product_7,29,190,105,0,2,4.93,0.43,32
2023-10-26,Product_3,29,0,22,15,0,0.0,0.51,70
2023-10-26,Product_4,30,160,109,0,2,9.57,0.42,48
2023-10-26,Product_6,24,140,116,0,4,7.25,0.95,94
2023-10-26,Product_9,29,200,92,27,5,6.0,0.63,81
2023-10-26,Product_5,29,0,34,8,0,0.0,0.77,81
2023-10-27,Product_8,,0,70,0,0,0.0,0.2,31
2023-10-27,Product_2,,150,149,0,2,2.97,0.27,88
2023-10-27,Product_7,30,0,75,0,0,0.0,0.43,32
2023-10-27,Product_7,,0,75,0,0,0.0,0.43,32
2023-10-27,Product_6,27,0,89,0,0,0.0,0.95,94
2023-10-27,Product_4,29,0,80,0,0,0.0,0.42,48
2023-10-27,Product_2,27,150,149,0,2,2.97,0.27,88
2023-10-27,Product_9,32,0,60,27,0,0.0,0.63,81
2023-10-27,Product_3,27,180,125,15,4,7.62,0.51,70
2023-10-27,Product_5,27,0,137,8,0,0.0,0.77,81
2023-10-27,Product_8,24,0,70,0,0,0.0,0.2,31
2023-10-27,Product_1,30,0,142,0,0,0.0,0.29,20
2023-10-27,Product_4,,0,80,0,0,0.0,0.42,48
2023-10-28,Product_7,30,0,235,0,0,0.0,0.43,32
2023-10-28,Product_8,,0,42,0,0,0.0,0.2,31
2023-10-28,Product_4,32,0,208,0,0,0.0,0.42,48
2023-10-28,Product_1,31,0,111,0,0,0.0,0.29,20
2023-10-28,Product_5,34,0,103,8,0,0.0,0.77,81
2023-10-28,Product_6,27,0,62,0,0,0.0,0.95,94
2023-10-28,Product_9,32,0,28,27,0,0.0,0.63,81
2023-10-28,Product_3,31,0,94,15,0,0.0,0.51,70
2023-10-28,Product_8,28,0,42,0,0,0.0,0.2,31
2023-10-28,Product_9,,0,28,27,0,0.0,0.63,81
2023-10-28,Product_2,32,0,117,0,0,0.0,0.27,88
2023-10-29,Product_1,32,140,79,0,2,4.45,0.29,20
2023-10-29,Product_4,32,0,176,0,0,0.0,0.42,48
2023-10-29,Product_6,34,0,28,0,0,0.0,0.95,94
2023-10-29,Product_2,31,0,236,0,0,0.0,0.27,88
2023-10-29,Product_9,28,0,0,4,0,0.0,0.63,81
2023-10-29,Product_7,32,0,203,0,0,0.0,0.43,32
2023-10-29,Product_8,29,190,103,0,3,4.34,0.2,31
2023-10-29,Product_3,31,0,63,15,0,0.0,0.51,70
2023-10-29,Product_5,27,120,76,8,3,8.29,0.77,81
2023-10-30,Product_2,27,0,209,0,0,0.0,0.27,88
2023-10-30,Product_9,0,0,0,30,0,0.0,0.63,81
2023-10-30,Product_3,24,0,39,15,0,0.0,0.51,70
2023-10-30,Product_8,27,0,76,0,0,0.0,0.2,31
2023-10-30,Product_6,24,0,144,0,0,0.0,0.95,94
2023-10-30,Product_4,,0,146,0,0,0.0,0.42,48
2023-10-30,Product_7,26,0,177,0,0,0.0,0.43,32
2023-10-30,Product_1,29,0,50,0,0,0.0,0.29,20
2023-10-30,Product_5,29,0,47,8,0,0.0,0.77,81
2023-10-30,Product_4,30,0,146,0,0,0.0,0.42,48
2023-10-31,Product_5,24,0,23,8,0,0.0,0.77,81
2023-10-31,Product_4,26,160,120,0,2,9.57,0.42,48
2023-10-31,Product_8,32,0,44,0,0,0.0,0.2,31
2023-10-31,Product_7,32,0,145,0,0,0.0,0.43,32
2023-10-31,Product_2,30,0,179,0,0,0.0,0.27,88
2023-10-31,Product_9,32,0,168,30,0,0.0,0.63,81
2023-10-31,Product_1,32,0,158,0,0,0.0,0.29,20
2023-10-31,Product_3,24,0,195,15,0,0.0,0.51,70
2023-10-31,Product_6,24,70,120,0,4,7.25,0.95,94
2023-10-31,Product_1,,0,158,0,0,0.0,0.29,20
2023-11-01,Product_9,27,0,141,30,0,0.0,0.63,81
2023-11-01,Product_5,32,0,111,8,0,0.0,0.77,81
2023-11-01,Product_1,30,0,128,0,0,0.0,0.29,20
2023-11-01,Product_3,27,0,168,15,0,0.0,0.51,70
2023-11-01,Product_8,26,0,208,0,0,0.0,0.2,31
2023-11-01,Product_2,29,0,150,0,0,0.0,0.27,88
2023-11-01,Product_7,26,160,119,0,2,4.93,0.43,32
2023-11-01,Product_6,30,0,90,0,0,0.0,0.95,94
2023-11-01,Product_4,24,0,96,0,0,0.0,0.42,48
2023-11-01,Product_1,,0,128,0,0,0.0,0.29,20
2023-11-02,Product_4,30,0,226,0,0,0.0,0.42,48
2023-11-02,Product_8,24,0,184,0,0,0.0,0.2,31
2023-11-02,Product_3,29,170,139,15,4,7.62,0.51,70
2023-11-02,Product_9,32,170,109,30,5,6.0,0.63,81
2023-11-02,Product_5,24,60,87,8,3,8.29,0.77,81
2023-11-02,Product_1,32,170,96,0,2,4.45,0.29,20
2023-11-02,Product_4,,0,226,0,0,0.0,0.42,48
2023-11-02,Product_7,26,0,93,0,0,0.0,0.43,32
2023-11-02,Product_6,30,0,60,0,0,0.0,0.95,94
2023-11-02,Product_2,30,90,120,0,2,2.97,0.27,88
2023-11-03,Product_5,29,0,58,8,0,0.0,0.77,81
2023-11-03,Product_1,30,0,66,0,0,0.0,0.29,20
2023-11-03,Product_2,,0,93,0,0,0.0,0.27,88
2023-11-03,Product_3,26,0,113,15,0,0.0,0.51,70
2023-11-03,Product_6,24,0,36,0,0,0.0,0.95,94
2023-11-03,Product_1,,0,66,0,0,0.0,0.29,20
2023-11-03,Product_9,26,0,83,30,0,0.0,0.63,81
2023-11-03,Product_4,,0,199,0,0,0.0,0.42,48
2023-11-03,Product_6,,0,36,0,0,0.0,0.95,94
2023-11-03,Product_7,30,0,223,0,0,0.0,0.43,32
2023-11-03,Product_4,27,0,199,0,0,0.0,0.42,48
2023-11-03,Product_8,29,0,155,0,0,0.0,0.2,31
2023-11-03,Product_2,27,0,93,0,0,0.0,0.27,88
2023-11-04,Product_2,33,0,150,0,0,0.0,0.27,88
2023-11-04,Product_8,,0,120,0,0,0.0,0.2,31
2023-11-04,Product_6,33,140,73,0,4,7.25,0.95,94
2023-11-04,Product_1,33,0,203,0,0,0.0,0.29,20
2023-11-04,Product_7,27,0,196,0,0,0.0,0.43,32
2023-11-04,Product_5,35,0,23,8,0,0.0,0.77,81
2023-11-04,Product_3,37,0,76,15,0,0.0,0.51,70
2023-11-04,Product_8,35,0,120,0,0,0.0,0.2,31
2023-11-04,Product_4,32,0,167,0,0,0.0,0.42,48
2023-11-04,Product_9,34,0,49,30,0,0.0,0.63,81
2023-11-05,Product_6,,0,44,0,0,0.0,0.95,94
2023-11-05,Product_9,29,0,20,30,0,0.0,0.63,81
2023-11-05,Product_7,31,0,165,0,0,0.0,0.43,32
2023-11-05,Product_8,31,190,89,0,3,4.34,0.2,31
2023-11-05,Product_4,36,0,131,0,0,0.0,0.42,48
2023-11-05,Product_6,29,0,44,0,0,0.0,0.95,94
2023-11-05,Product_5,,90,54,8,3,8.29,0.77,81
2023-11-05,Product_5,29,90,54,8,3,8.29,0.77,81
2023-11-05,Product_2,26,180,124,0,2,2.97,0.27,88
2023-11-05,Product_7,,0,165,0,0,0.0,0.43,32
2023-11-05,Product_3,29,0,47,15,0,0.0,0.51,70
2023-11-05,Product_1,33,0,170,0,0,0.0,0.29,20
2023-11-06,Product_1,32,0,138,0,0,0.0,0.29,20
2023-11-06,Product_2,26,0,98,0,0,0.0,0.27,88
2023-11-06,Product_1,,0,138,0,0,0.0,0.29,20
2023-11-06,Product_9,,0,0,4,0,0.0,0.63,81
2023-11-06,Product_6,29,0,15,0,0,0.0,0.95,94
2023-11-06,Product_4,26,200,105,0,2,9.57,0.42,48
2023-11-06,Product_3,24,0,193,15,0,0.0,0.51,70
2023-11-06,Product_5,29,0,25,8,0,0.0,0.77,81
2023-11-06,Product_8,32,0,57,0,0,0.0,0.2,31
2023-11-06,Product_9,20,0,0,4,0,0.0,0.63,81
2023-11-06,Product_3,,0,193,15,0,0.0,0.51,70
2023-11-06,Product_7,24,0,141,0,0,0.0,0.43,32
2023-11-07,Product_7,26,90,115,0,2,4.93,0.43,32
2023-11-07,Product_8,,0,25,0,0,0.0,0.2,31
2023-11-07,Product_3,27,0,166,15,0,0.0,0.51,70
2023-11-07,Product_5,,0,0,2,0,0.0,0.77,81
2023-11-07,Product_2,27,0,251,0,0,0.0,0.27,88
2023-11-07,Product_6,15,0,0,15,0,0.0,0.95,94
2023-11-07,Product_1,27,0,111,0,0,0.0,0.29,20
2023-11-07,Product_1,,0,111,0,0,0.0,0.29,20
2023-11-07,Product_8,32,0,25,0,0,0.0,0.2,31
2023-11-07,Product_4,26,0,79,0,0,0.0,0.42,48
2023-11-07,Product_3,,0,166,15,0,0.0,0.51,70
2023-11-07,Product_5,25,0,0,2,0,0.0,0.77,81
2023-11-07,Product_7,,90,115,0,2,4.93,0.43,32
2023-11-07,Product_9,32,0,138,4,0,0.0,0.63,81
2023-11-08,Product_2,24,0,227,0,0,0.0,0.27,88
2023-11-08,Product_1,32,100,79,0,2,4.45,0.29,20
2023-11-08,Product_8,,0,185,0,0,0.0,0.2,31
2023-11-08,Product_9,26,200,112,4,5,6.0,0.63,81
2023-11-08,Product_5,24,130,66,2,3,8.29,0.77,81
2023-11-08,Product_7,24,0,91,0,0,0.0,0.43,32
2023-11-08,Product_4,24,0,255,0,0,0.0,0.42,48
2023-11-08,Product_3,32,130,134,15,4,7.62,0.51,70
2023-11-08,Product_6,24,170,116,15,4,7.25,0.95,94
2023-11-08,Product_8,30,0,185,0,0,0.0,0.2,31
2023-11-09,Product_2,29,0,198,0,0,0.0,0.27,88
2023-11-09,Product_9,26,0,86,4,0,0.0,0.63,81
2023-11-09,Product_4,32,0,223,0,0,0.0,0.42,48
2023-11-09,Product_7,32,0,149,0,0,0.0,0.43,32
2023-11-09,Product_3,27,0,107,15,0,0.0,0.51,70
2023-11-09,Product_8,29,0,156,0,0,0.0,0.2,31
2023-11-09,Product_6,32,0,84,15,0,0.0,0.95,94
2023-11-09,Product_1,27,0,52,0,0,0.0,0.29,20
2023-11-09,Product_5,29,0,37,2,0,0.0,0.77,81
2023-11-10,Product_8,32,0,124,0,0,0.0,0.2,31
2023-11-10,Product_9,29,0,57,4,0,0.0,0.63,81
2023-11-10,Product_6,27,0,57,15,0,0.0,0.95,94
2023-11-10,Product_5,29,0,8,2,0,0.0,0.77,81
2023-11-10,Product_1,24,0,128,0,0,0.0,0.29,20
2023-11-10,Product_7,27,100,122,0,2,4.93,0.43,32
2023-11-10,Product_3,30,0,77,15,0,0.0,0.51,70
2023-11-10,Product_4,24,0,199,0,0,0.0,0.42,48
2023-11-10,Product_2,29,0,169,0,0,0.0,0.27,88
2023-11-11,Product_1,32,170,96,0,2,4.45,0.29,20
2023-11-11,Product_4,30,0,169,0,0,0.0,0.42,48
2023-11-11,Product_3,32,0,45,15,0,0.0,0.51,70
2023-11-11,Product_2,32,140,137,0,2,2.97,0.27,88
2023-11-11,Product_9,35,0,22,4,0,0.0,0.63,81
2023-11-11,Product_6,32,0,25,15,0,0.0,0.95,94
2023-11-11,Product_8,30,170,94,0,3,4.34,0.2,31
2023-11-11,Product_5,34,0,104,2,0,0.0,0.77,81
2023-11-11,Product_7,31,0,91,0,0,0.0,0.43,32
2023-11-11,Product_1,,170,96,0,2,4.45,0.29,20
2023-11-11,Product_7,,0,91,0,0,0.0,0.43,32
2023-11-12,Product_1,27,0,69,0,0,0.0,0.29,20
2023-11-12,Product_2,30,0,107,0,0,0.0,0.27,88
2023-11-12,Product_8,34,0,60,0,0,0.0,0.2,31
2023-11-12,Product_9,22,0,0,11,0,0.0,0.63,81
2023-11-12,Product_7,30,0,161,0,0,0.0,0.43,32
2023-11-12,Product_6,32,0,163,15,0,0.0,0.95,94
2023-11-12,Product_4,37,0,132,0,0,0.0,0.42,48
2023-11-12,Product_5,36,190,68,2,3,8.29,0.77,81
2023-11-12,Product_9,,0,0,11,0,0.0,0.63,81
2023-11-12,Product_3,28,0,147,15,0,0.0,0.51,70
2023-11-13,Product_8,30,0,30,0,0,0.0,0.2,31
2023-11-13,Product_1,26,0,213,0,0,0.0,0.29,20
2023-11-13,Product_9,,0,174,11,0,0.0,0.63,81
2023-11-13,Product_3,27,100,120,15,4,7.62,0.51,70
2023-11-13,Product_6,32,0,131,15,0,0.0,0.95,94
2023-11-13,Product_9,26,0,174,11,0,0.0,0.63,81
2023-11-13,Product_4,26,80,106,0,2,9.57,0.42,48
2023-11-13,Product_7,32,100,129,0,2,4.93,0.43,32
2023-11-13,Product_2,27,0,220,0,0,0.0,0.27,88
2023-11-13,Product_5,27,0,41,2,0,0.0,0.77,81
2023-11-14,Product_3,27,0,93,15,0,0.0,0.51,70
2023-11-14,Product_8,30,0,170,0,0,0.0,0.2,31
2023-11-14,Product_1,26,0,187,0,0,0.0,0.29,20
2023-11-14,Product_9,30,0,144,11,0,0.0,0.63,81
2023-11-14,Product_6,27,90,104,15,4,7.25,0.95,94
2023-11-14,Product_7,24,0,105,0,0,0.0,0.43,32
2023-11-14,Product_4,32,0,74,0,0,0.0,0.42,48
2023-11-14,Product_5,26,0,15,2,0,0.0,0.77,81
2023-11-14,Product_2,26,0,194,0,0,0.0,0.27,88
